Id,SR,SR_LargeHerbivore,SR_LargeCarnivore,SR_LargeOmnivore,SR_MediumHerbivore,SR_MediumCarnivore,SR_MediumOmnivore,SR_SmallHerbivore,SR_SmallCarnivore,SR_SmallOmnivore
1246,47,12,5,2,5,3,3,7,4,6
1247,48,13,5,2,5,3,3,7,4,6
1248,51,14,5,2,6,3,3,8,4,6
1249,53,15,5,2,6,3,3,8,5,6
1250,54,15,5,2,6,3,3,9,5,6
1251,52,13,5,2,6,3,3,9,5,6
1252,51,13,5,2,6,3,3,9,4,6
1253,50,13,5,2,5,3,3,8,5,6
1254,51,13,5,2,5,3,3,9,5,6
1255,44,9,5,2,5,3,3,8,4,5
1256,45,10,5,2,4,3,3,8,5,5
1257,43,11,5,2,5,3,3,6,3,5
1258,44,11,5,2,5,3,3,6,4,5
1259,46,11,5,2,5,3,3,7,4,6
1260,44,10,5,2,5,3,3,7,3,6
1261,43,10,5,2,4,3,3,7,3,6
1262,43,9,5,2,4,3,3,8,3,6
1263,45,10,5,2,5,3,3,8,3,6
1264,47,11,5,2,5,3,3,8,3,7
1265,47,11,5,2,5,3,3,7,3,8
1266,49,13,4,2,5,3,3,8,3,8
1267,48,11,4,2,6,3,3,8,3,8
1268,49,12,4,2,6,3,3,7,4,8
1269,49,12,4,2,6,3,3,7,4,8
1270,46,9,4,2,6,3,3,7,4,8
1271,45,9,4,2,6,3,3,7,4,7
1272,44,9,4,2,6,3,3,7,4,6
1273,43,9,4,2,5,3,3,7,4,6
1274,40,7,4,2,5,3,3,7,3,6
1275,36,5,5,1,5,1,3,6,6,4
1276,36,7,4,1,4,1,3,6,6,4
1277,38,9,5,1,4,2,3,5,5,4
1278,41,9,5,1,6,2,3,5,5,5
1279,43,9,5,1,5,2,3,6,5,7
1280,45,11,5,1,5,3,3,5,5,7
1281,45,12,4,1,5,3,3,5,5,7
1282,43,10,4,1,5,3,3,5,5,7
1283,44,11,4,1,5,3,3,6,5,6
1284,44,11,4,1,5,3,3,6,5,6
1285,44,12,4,1,5,3,3,6,5,5
1286,43,12,4,1,5,3,3,5,5,5
1287,42,11,4,1,5,3,3,5,5,5
1288,42,11,4,1,5,3,3,5,5,5
1289,42,11,4,1,5,3,3,5,5,5
1290,41,11,4,1,5,3,3,5,4,5
1291,41,11,4,1,5,3,3,5,4,5
1292,44,14,4,1,5,3,3,5,4,5
1293,44,14,4,1,5,3,3,5,4,5
1294,46,16,4,1,5,3,3,5,4,5
1295,46,15,5,1,5,3,3,5,4,5
1296,43,12,5,1,5,3,3,5,4,5
1297,47,13,5,1,5,3,3,7,4,6
1298,48,13,5,2,5,3,3,7,4,6
1299,46,11,5,2,5,3,3,7,4,6
1300,45,10,5,2,5,3,3,7,4,6
1301,49,14,5,2,5,3,3,7,4,6
1302,52,15,5,2,6,3,3,8,4,6
1303,52,15,5,2,6,3,3,8,4,6
1304,51,14,5,2,6,3,3,8,4,6
1305,52,14,5,2,6,3,3,9,4,6
1306,54,15,5,2,6,3,3,9,5,6
1307,53,14,5,2,6,3,3,9,5,6
1308,53,14,5,2,6,3,3,9,5,6
1309,48,12,5,2,5,3,3,8,4,6
1310,48,12,5,2,5,3,3,8,4,6
1311,47,14,5,2,4,3,3,7,4,5
1312,46,13,5,2,4,3,3,6,5,5
1313,47,14,5,2,4,3,3,7,4,5
1314,46,13,5,2,4,3,3,7,3,6
1315,44,11,5,2,4,3,3,7,3,6
1316,44,11,5,2,4,3,3,7,3,6
1317,44,10,5,2,4,3,3,8,3,6
1318,43,10,5,1,5,3,3,7,3,6
1319,45,10,5,1,5,3,3,7,3,8
1320,47,11,4,2,5,3,3,8,3,8
1321,46,9,4,2,6,3,3,8,3,8
1322,48,10,4,2,6,3,3,8,4,8
1323,46,10,4,2,5,3,3,7,4,8
1324,47,10,4,2,6,3,3,7,4,8
1325,47,10,4,2,6,3,3,7,4,8
1326,42,7,4,2,6,3,3,7,4,6
1327,41,7,4,2,5,3,3,7,4,6
1328,41,7,4,2,5,3,3,7,4,6
1329,41,9,4,2,5,3,3,6,3,6
1330,41,9,4,2,5,3,3,6,3,6
1331,41,9,4,2,5,3,3,6,3,6
1332,37,9,4,1,4,1,3,6,5,4
1333,41,9,5,1,6,2,3,5,5,5
1334,42,9,5,1,6,2,3,5,5,6
1335,41,8,5,1,5,2,3,6,4,7
1336,44,9,5,2,5,3,3,6,4,7
1337,45,11,4,2,5,3,3,6,4,7
1338,41,9,4,2,5,3,3,5,4,6
1339,44,11,4,1,5,3,3,6,5,6
1340,42,10,4,1,5,3,3,6,5,5
1341,43,12,4,1,5,3,3,5,5,5
1342,42,11,4,1,5,3,3,5,5,5
1343,42,11,4,1,5,3,3,5,5,5
1344,42,11,4,1,5,3,3,5,5,5
1345,41,11,4,1,5,3,3,5,4,5
1346,41,11,4,1,5,3,3,5,4,5
1347,42,12,4,1,5,3,3,5,4,5
1348,43,13,4,1,5,3,3,5,4,5
1349,43,13,4,1,5,3,3,5,4,5
1350,43,13,4,1,5,3,3,5,4,5
1351,46,15,5,1,5,3,3,5,4,5
1352,43,11,5,1,5,3,3,6,4,5
1353,46,11,5,2,5,3,3,7,4,6
1354,45,10,5,2,5,3,3,7,4,6
1355,45,10,5,2,5,3,3,7,4,6
1356,47,12,5,2,5,3,3,7,4,6
1357,50,15,5,2,5,3,3,7,4,6
1358,51,15,5,2,6,3,3,7,4,6
1359,50,14,5,2,6,3,3,7,4,6
1360,51,14,5,2,6,3,3,8,4,6
1361,54,16,5,2,6,3,3,8,5,6
1362,51,15,5,2,6,3,3,7,4,6
1363,52,15,5,2,6,3,3,8,4,6
1364,51,14,5,2,5,3,3,9,4,6
1365,50,13,5,2,5,3,3,9,4,6
1366,49,12,5,2,5,3,3,9,4,6
1367,49,14,5,2,5,3,3,6,4,7
1368,47,14,5,2,4,3,3,6,4,6
1369,49,15,5,2,4,3,3,7,4,6
1370,47,12,5,2,4,3,3,7,4,7
1371,45,11,5,2,4,3,3,7,3,7
1372,44,12,5,1,4,3,3,7,3,6
1373,42,10,5,1,4,3,3,7,3,6
1374,43,10,5,1,4,3,3,7,3,7
1375,43,10,5,1,4,3,3,7,3,7
1376,46,10,5,1,5,3,3,7,4,8
1377,44,8,4,1,5,3,3,8,4,8
1378,46,9,4,2,5,3,3,8,4,8
1379,46,9,4,2,5,3,3,8,4,8
1380,47,10,4,2,5,3,3,8,4,8
1381,47,10,4,2,5,3,3,8,4,8
1382,42,7,4,2,5,3,3,8,4,6
1383,41,7,4,2,5,3,3,7,4,6
1384,41,7,4,2,5,3,3,7,4,6
1385,42,9,4,2,5,3,3,6,3,7
1386,43,10,4,2,5,3,3,6,3,7
1387,43,10,4,2,5,3,3,6,3,7
1388,43,10,4,2,5,3,3,6,3,7
1389,37,8,4,1,4,2,3,6,5,4
1390,41,9,5,1,6,2,3,5,5,5
1391,44,10,5,1,6,2,3,6,5,6
1392,45,9,5,1,5,3,3,7,5,7
1393,46,11,5,2,5,3,3,6,4,7
1394,43,11,4,2,5,3,3,5,4,6
1395,42,10,4,2,5,3,3,5,4,6
1396,41,10,4,2,5,3,3,5,4,5
1397,39,10,4,1,5,3,3,4,4,5
1398,40,11,4,1,5,3,3,4,4,5
1399,42,11,4,1,5,3,3,5,5,5
1400,41,10,4,1,5,3,3,5,5,5
1401,41,10,4,1,5,3,3,5,5,5
1402,40,10,4,1,5,3,3,5,4,5
1403,40,10,4,1,5,3,3,5,4,5
1404,41,11,4,1,5,3,3,5,4,5
1405,42,12,4,1,5,3,3,5,4,5
1406,43,12,4,1,5,3,3,6,4,5
1407,43,12,4,1,5,3,3,6,4,5
1408,44,12,5,1,5,3,3,6,4,5
1409,43,9,5,1,5,3,3,7,4,6
1410,45,11,5,2,5,3,3,7,3,6
1411,45,10,5,2,5,3,3,7,4,6
1412,47,12,5,2,5,3,3,7,4,6
1413,48,13,5,2,5,3,3,7,4,6
1414,50,15,5,2,5,3,3,7,4,6
1415,51,15,5,2,6,3,3,7,4,6
1416,52,15,5,2,6,3,3,8,4,6
1417,52,15,5,2,6,3,3,8,4,6
1418,52,15,5,2,6,3,3,8,4,6
1419,52,15,5,2,6,3,3,8,4,6
1420,51,14,5,2,6,3,3,8,4,6
1421,50,13,5,2,5,3,3,9,4,6
1422,47,10,5,2,5,3,3,9,4,6
1423,46,10,5,2,5,3,3,8,4,6
1424,46,11,5,2,5,3,3,6,4,7
1425,46,12,5,2,4,3,3,6,4,7
1426,48,14,5,2,4,3,3,6,4,7
1427,47,12,5,2,4,3,3,7,4,7
1428,44,10,5,1,4,3,3,7,4,7
1429,44,10,5,1,4,3,3,7,4,7
1430,43,10,5,1,4,3,3,7,4,6
1431,44,10,5,1,4,3,3,7,4,7
1432,44,10,5,1,4,3,3,7,4,7
1433,44,9,5,1,4,3,3,8,4,7
1434,45,8,5,2,4,3,3,8,4,8
1435,46,9,4,2,5,3,3,8,4,8
1436,46,9,4,2,5,3,3,8,4,8
1437,48,11,4,2,5,3,3,8,4,8
1438,47,10,4,2,5,3,3,8,4,8
1439,45,10,4,2,5,3,3,7,4,7
1440,43,8,4,2,5,3,3,8,4,6
1441,42,8,4,2,5,3,3,7,4,6
1442,45,11,4,2,5,3,3,6,4,7
1443,44,11,4,2,5,3,3,6,3,7
1444,44,11,4,2,5,3,3,6,3,7
1445,43,10,4,2,5,3,3,6,3,7
1446,38,7,4,2,4,3,3,6,3,6
1447,35,7,4,1,4,2,3,6,4,4
1448,42,10,4,1,6,2,3,6,5,5
1449,40,8,4,1,6,3,3,6,4,5
1450,41,8,4,2,5,3,3,5,4,7
1451,40,8,4,2,5,3,3,5,4,6
1452,41,10,4,2,5,3,3,5,4,5
1453,41,10,4,2,5,3,3,5,4,5
1454,40,10,4,2,5,3,3,4,4,5
1455,39,10,4,1,5,3,3,4,4,5
1456,41,11,4,1,5,3,3,4,5,5
1457,42,11,4,1,5,3,3,5,5,5
1458,41,10,4,1,5,3,3,5,5,5
1459,41,10,4,1,5,3,3,5,5,5
1460,40,10,4,1,5,3,3,5,4,5
1461,40,10,4,1,5,3,3,5,4,5
1462,41,11,4,1,5,3,3,5,4,5
1463,42,11,4,1,5,3,3,6,4,5
1464,42,11,4,1,5,3,3,6,4,5
1465,43,12,4,1,5,3,3,6,4,5
1466,44,12,5,1,5,3,3,6,4,5
1467,40,9,5,1,5,3,3,5,3,6
1468,44,11,5,1,5,3,3,7,3,6
1469,46,11,5,2,5,3,3,8,3,6
1470,47,12,5,2,5,3,3,7,4,6
1471,49,14,5,2,5,3,3,7,4,6
1472,49,14,5,2,5,3,3,7,4,6
1473,52,16,5,2,6,3,3,7,4,6
1474,53,16,5,2,6,3,3,8,4,6
1475,53,16,5,2,6,3,3,8,4,6
1476,51,15,5,2,6,3,3,7,4,6
1477,53,16,5,2,6,3,3,8,4,6
1478,50,14,5,2,5,3,3,8,4,6
1479,49,13,5,2,5,3,3,8,4,6
1480,46,10,5,2,5,3,3,8,4,6
1481,45,10,5,2,5,3,3,7,4,6
1482,45,10,5,2,5,3,3,6,4,7
1483,47,13,5,2,4,3,3,6,4,7
1484,50,15,5,2,5,3,3,6,4,7
1485,48,14,5,1,5,3,3,6,4,7
1486,43,10,5,1,4,3,3,6,4,7
1487,43,9,5,1,4,3,3,7,4,7
1488,43,9,5,1,4,3,3,7,4,7
1489,43,9,5,1,4,3,3,7,4,7
1490,42,9,5,1,4,3,3,7,4,6
1491,45,11,5,1,4,3,3,8,4,6
1492,47,10,5,2,5,3,3,8,4,7
1493,48,11,4,2,6,3,3,8,4,7
1494,49,11,4,2,6,3,3,8,4,8
1495,49,11,4,2,6,3,3,8,4,8
1496,49,11,4,2,6,3,3,8,4,8
1497,46,10,4,2,5,3,3,8,4,7
1498,45,9,4,2,5,3,3,8,4,7
1499,42,9,4,2,5,3,3,6,4,6
1500,43,9,4,2,5,3,3,6,4,7
1501,43,10,4,2,5,3,3,6,3,7
1502,42,9,4,2,5,3,3,6,3,7
1503,42,9,4,2,5,3,3,6,3,7
1504,39,8,4,2,4,3,3,6,3,6
1505,36,7,4,1,5,2,3,6,4,4
1506,40,8,4,1,6,3,3,6,4,5
1507,42,8,4,1,6,3,3,7,5,5
1508,39,7,4,2,5,3,3,5,4,6
1509,41,8,4,2,5,3,3,6,5,5
1510,41,9,4,2,5,3,3,6,4,5
1511,40,9,4,2,5,3,3,5,4,5
1512,38,9,4,1,5,3,3,4,4,5
1513,38,9,4,1,5,3,3,4,4,5
1514,39,10,4,1,5,3,3,4,4,5
1515,39,10,4,1,5,3,3,4,4,5
1516,39,10,4,1,5,3,3,4,4,5
1517,40,10,4,1,5,3,3,5,4,5
1518,40,10,4,1,5,3,3,5,4,5
1519,40,10,4,1,5,3,3,5,4,5
1520,42,11,4,1,5,3,3,6,4,5
1521,42,11,4,1,5,3,3,6,4,5
1522,42,11,4,1,5,3,3,6,4,5
1523,41,10,4,1,5,3,3,6,4,5
1524,44,11,5,1,5,3,3,7,3,6
1525,41,10,5,1,5,3,3,5,3,6
1526,44,10,5,1,5,3,3,8,3,6
1527,44,10,5,2,5,3,3,7,3,6
1528,45,11,5,2,5,3,3,7,3,6
1529,48,14,5,2,5,3,3,7,3,6
1530,50,15,5,2,5,3,3,7,4,6
1531,51,15,5,2,6,3,3,7,4,6
1532,52,15,5,2,6,3,3,8,4,6
1533,53,16,5,2,6,3,3,8,4,6
1534,51,15,5,2,6,3,3,7,4,6
1535,52,16,5,2,5,3,3,8,4,6
1536,49,13,5,2,5,3,3,8,4,6
1537,49,13,5,2,5,3,3,8,4,6
1538,46,11,5,2,5,3,3,7,4,6
1539,41,10,5,1,4,2,3,6,4,6
1540,41,10,5,1,4,2,3,6,4,6
1541,45,12,5,1,4,3,3,6,4,7
1542,49,15,5,1,5,3,3,6,4,7
1543,49,15,5,1,5,3,3,6,4,7
1544,48,15,5,1,4,3,3,6,4,7
1545,45,12,5,1,4,3,3,6,4,7
1546,43,10,5,1,4,3,3,6,4,7
1547,43,10,5,1,4,3,3,6,4,7
1548,45,11,5,1,5,3,3,6,4,7
1549,49,11,5,2,6,3,3,7,4,8
1550,49,11,5,2,6,3,3,7,4,8
1551,49,12,5,2,6,3,3,7,4,7
1552,47,11,4,2,6,3,3,6,4,8
1553,48,11,4,2,6,3,3,7,4,8
1554,48,10,4,2,6,3,3,8,4,8
1555,46,10,4,2,5,3,3,8,4,7
1556,44,9,4,2,5,3,3,7,4,7
1557,42,9,4,2,5,3,3,6,4,6
1558,41,9,4,2,5,3,3,6,3,6
1559,41,9,4,2,5,3,3,6,3,6
1560,42,9,4,2,5,3,3,6,3,7
1561,42,9,4,2,5,3,3,6,3,7
1562,42,10,4,2,5,3,3,6,3,6
1563,40,7,4,2,6,3,3,6,4,5
1564,41,8,4,1,6,3,3,6,5,5
1565,39,7,4,2,5,3,3,6,4,5
1566,41,8,4,2,5,3,3,7,4,5
1567,40,8,4,1,5,3,3,7,4,5
1568,39,8,4,1,5,3,3,6,4,5
1569,38,7,4,1,5,3,3,6,4,5
1570,37,7,4,1,5,3,3,5,4,5
1571,38,8,4,1,5,3,3,5,4,5
1572,39,9,4,1,5,3,3,5,4,5
1573,39,9,4,1,5,3,3,5,4,5
1574,40,9,4,1,5,3,3,6,4,5
1575,41,10,4,1,5,3,3,6,4,5
1576,41,10,4,1,5,3,3,6,4,5
1577,41,11,4,1,5,3,3,5,4,5
1578,42,11,4,1,5,3,3,6,4,5
1579,42,11,4,1,5,3,3,6,4,5
1580,43,12,4,1,5,3,3,6,3,6
1581,44,12,4,1,5,3,3,7,3,6
1582,42,9,5,1,5,3,3,7,3,6
1583,43,9,5,1,5,3,3,8,3,6
1584,43,10,5,1,5,3,3,7,3,6
1585,47,13,5,2,5,3,3,7,3,6
1586,49,15,5,2,6,3,3,6,3,6
1587,50,15,5,2,6,3,3,7,3,6
1588,51,15,5,2,6,3,3,7,4,6
1589,51,15,5,2,6,3,3,7,4,6
1590,51,15,5,2,6,3,3,7,4,6
1591,50,15,5,2,5,3,3,7,4,6
1592,51,16,5,2,4,3,3,7,4,7
1593,49,13,5,2,4,3,3,8,4,7
1594,46,12,5,2,4,2,3,8,3,7
1595,44,11,5,1,4,2,3,8,3,7
1596,42,10,5,1,4,2,3,7,3,7
1597,43,10,5,1,5,2,3,6,4,7
1598,43,10,5,1,5,2,3,6,4,7
1599,45,13,5,1,4,2,3,6,4,7
1600,47,14,5,1,4,3,3,6,4,7
1601,47,14,5,1,4,3,3,6,4,7
1602,48,15,5,1,4,3,3,6,4,7
1603,49,14,5,2,5,3,3,6,4,7
1604,46,11,5,2,5,3,3,6,4,7
1605,47,10,5,2,6,3,3,7,4,7
1606,48,10,5,2,6,3,3,7,4,8
1607,49,11,5,2,6,3,3,7,4,8
1608,50,12,5,2,6,3,3,7,4,8
1609,48,11,4,2,6,3,3,7,4,8
1610,47,10,4,2,6,3,3,7,4,8
1611,47,11,4,2,5,3,3,7,4,8
1612,46,11,4,2,5,3,3,7,4,7
1613,43,10,4,2,5,3,3,6,4,6
1614,41,9,4,2,5,3,3,6,3,6
1615,42,9,5,2,5,3,3,6,3,6
1616,43,10,5,2,5,3,3,6,3,6
1617,43,10,4,2,5,3,3,6,3,7
1618,42,9,4,2,5,3,3,6,3,7
1619,42,10,4,2,5,3,3,6,3,6
1620,38,6,4,1,6,3,3,7,4,4
1621,39,8,4,1,5,3,3,7,4,4
1622,40,8,4,1,5,3,3,7,4,5
1623,38,7,4,1,5,3,3,6,4,5
1624,38,7,4,1,5,3,3,6,4,5
1625,39,7,4,1,5,3,3,7,4,5
1626,38,7,4,1,5,3,3,6,4,5
1627,38,8,4,1,5,3,3,5,4,5
1628,38,8,4,1,5,3,3,5,4,5
1629,38,8,4,1,5,3,3,5,4,5
1630,38,8,4,1,5,3,3,5,4,5
1631,38,8,4,1,5,3,3,5,4,5
1632,40,10,4,1,5,3,3,5,4,5
1633,42,12,4,1,5,3,3,5,4,5
1634,41,11,4,1,5,3,3,5,4,5
1635,42,12,4,1,5,3,3,6,3,5
1636,43,12,4,1,5,3,3,6,3,6
1637,44,12,4,1,5,3,3,7,3,6
1638,41,8,5,1,5,3,3,7,3,6
1639,40,8,5,1,5,2,3,7,3,6
1640,42,10,5,1,5,2,3,7,3,6
1641,44,10,5,1,6,3,3,7,3,6
1642,49,15,5,2,6,3,3,6,3,6
1643,50,16,5,2,6,3,3,6,3,6
1644,50,15,5,2,6,3,3,7,3,6
1645,51,15,5,2,6,3,3,7,4,6
1646,50,15,5,2,5,3,3,7,4,6
1647,47,14,5,2,4,3,3,7,3,6
1648,45,12,5,2,5,2,3,7,2,7
1649,45,11,5,2,5,2,3,8,2,7
1650,45,11,5,2,5,2,3,8,2,7
1651,42,11,5,1,4,2,3,7,2,7
1652,44,12,5,1,5,2,3,7,2,7
1653,45,13,5,1,5,2,3,7,2,7
1654,46,13,5,1,5,2,3,7,3,7
1655,47,14,5,2,4,2,3,7,3,7
1656,49,16,5,2,4,2,3,6,4,7
1657,50,16,5,1,5,3,3,6,4,7
1658,51,15,5,2,5,3,3,7,4,7
1659,51,15,5,2,5,3,3,7,4,7
1660,50,14,5,2,5,3,3,7,4,7
1661,52,14,5,2,6,3,3,8,4,7
1662,52,14,5,2,6,3,3,7,4,8
1663,51,13,5,2,6,3,3,7,4,8
1664,50,12,5,2,6,3,3,7,4,8
1665,44,9,5,2,5,3,3,6,3,8
1666,46,12,4,2,5,3,3,6,3,8
1667,47,12,4,2,5,3,3,7,3,8
1668,45,12,4,2,5,3,3,7,3,6
1669,44,12,4,2,5,3,3,6,3,6
1670,43,11,4,2,5,3,3,6,3,6
1671,42,9,5,2,5,3,3,6,3,6
1672,44,10,5,2,5,3,3,6,3,7
1673,44,10,5,2,5,3,3,6,3,7
1674,43,10,4,2,5,3,3,6,3,7
1675,42,10,4,2,5,3,3,6,3,6
1676,39,7,4,1,5,3,3,7,4,5
1677,38,7,4,1,5,3,3,6,4,5
1678,38,7,4,1,5,3,3,6,4,5
1679,38,7,4,1,5,3,3,6,4,5
1680,39,7,4,1,5,3,3,7,4,5
1681,38,7,4,1,5,3,3,6,4,5
1682,39,8,4,2,5,3,3,5,4,5
1683,39,8,4,2,5,3,3,5,4,5
1684,38,8,4,1,5,3,3,5,4,5
1685,38,8,4,1,5,3,3,5,4,5
1686,38,8,4,1,5,3,3,5,4,5
1687,40,9,4,1,5,3,3,6,4,5
1688,39,8,4,1,5,3,3,6,4,5
1689,40,10,4,1,5,3,3,6,3,5
1690,42,12,4,1,5,3,3,6,3,5
1691,42,12,4,1,5,3,3,5,3,6
1692,43,11,4,1,5,3,3,7,3,6
1693,43,11,5,1,5,2,3,7,3,6
1694,40,9,5,1,5,2,3,6,3,6
1695,40,10,5,1,4,2,3,6,3,6
1696,45,12,5,1,6,2,3,7,3,6
1697,46,13,5,1,6,3,3,6,3,6
1698,48,15,5,2,5,3,3,6,3,6
1699,49,15,5,2,5,3,3,7,3,6
1700,48,14,5,2,5,3,3,7,3,6
1701,46,14,5,2,4,2,3,7,3,6
1702,44,12,5,2,4,2,3,7,3,6
1703,45,12,5,2,5,2,3,7,2,7
1704,44,11,5,2,5,2,3,7,2,7
1705,43,10,5,2,5,2,3,7,2,7
1706,45,12,5,2,5,2,3,7,2,7
1707,46,13,5,2,5,2,3,7,2,7
1708,46,13,5,2,5,2,3,7,2,7
1709,47,14,5,2,5,2,3,7,2,7
1710,46,14,5,2,4,2,3,6,3,7
1711,49,17,5,2,4,2,3,6,3,7
1712,50,18,5,2,5,2,3,5,3,7
1713,50,15,5,2,5,3,3,6,4,7
1714,50,15,5,2,5,3,3,6,4,7
1715,50,15,5,2,5,3,3,6,4,7
1716,52,14,5,2,6,3,3,8,4,7
1717,53,14,5,2,6,3,3,8,4,8
1718,51,13,5,2,6,3,3,7,4,8
1719,50,12,5,2,6,3,3,7,4,8
1720,46,11,5,2,5,3,3,6,3,8
1721,47,12,5,2,5,3,3,6,3,8
1722,45,11,4,2,5,3,3,7,3,7
1723,45,12,4,2,5,3,3,7,3,6
1724,44,12,4,2,5,3,3,6,3,6
1725,45,12,5,2,5,3,3,6,3,6
1726,44,11,5,2,5,3,3,6,3,6
1727,44,11,5,2,5,3,3,6,3,6
1728,43,9,5,2,5,3,3,6,3,7
1729,43,10,4,2,5,3,3,6,3,7
1730,42,10,4,2,5,3,3,6,3,6
1731,37,6,4,1,5,3,3,6,4,5
1732,36,6,4,1,4,3,3,6,4,5
1733,36,6,4,1,4,3,3,6,4,5
1734,37,7,4,1,4,3,3,6,4,5
1735,39,7,4,1,5,3,3,7,4,5
1736,38,7,4,1,5,3,3,6,4,5
1737,40,8,4,2,5,3,3,5,5,5
1738,40,8,4,2,5,3,3,5,5,5
1739,41,8,4,1,5,3,3,6,5,6
1740,39,8,4,1,4,3,3,5,5,6
1741,39,9,4,1,4,3,3,6,4,5
1742,39,9,4,1,4,3,3,6,4,5
1743,37,8,4,1,4,3,3,6,3,5
1744,39,8,4,1,5,3,3,7,3,5
1745,40,9,4,1,5,3,3,7,3,5
1746,42,9,4,2,5,3,3,7,3,6
1747,40,10,4,2,5,2,3,5,3,6
1748,43,11,4,2,5,2,3,7,3,6
1749,42,10,5,2,5,2,3,6,3,6
1750,39,9,5,1,4,2,3,6,3,6
1751,43,12,5,1,5,2,3,6,3,6
1752,44,13,5,1,5,2,3,6,3,6
1753,44,13,5,1,5,2,3,6,3,6
1754,47,13,5,2,5,2,3,7,3,7
1755,46,12,5,2,5,2,3,7,3,7
1756,45,12,5,2,4,2,3,7,3,7
1757,43,12,5,2,4,2,3,7,2,6
1758,43,11,5,2,4,2,3,7,2,7
1759,47,14,5,2,4,2,3,8,2,7
1760,48,14,5,2,5,2,3,8,2,7
1761,47,13,5,2,5,2,3,8,2,7
1762,48,14,5,2,5,2,3,8,2,7
1763,50,16,5,2,5,2,3,8,2,7
1764,50,16,5,2,5,2,3,8,2,7
1765,49,15,5,2,5,2,3,7,3,7
1766,47,15,5,2,4,2,3,6,3,7
1767,49,17,5,2,5,2,3,5,3,7
1768,50,17,5,2,5,2,3,6,3,7
1769,51,16,5,2,5,3,3,6,4,7
1770,50,15,5,2,5,3,3,6,4,7
1771,51,14,5,2,5,3,3,8,4,7
1772,52,13,5,2,6,3,3,8,4,8
1773,51,12,5,2,6,3,3,8,4,8
1774,48,11,5,2,6,3,3,7,4,7
1775,46,11,5,2,5,3,3,6,3,8
1776,48,12,5,2,5,3,3,7,3,8
1777,47,11,5,2,5,3,3,7,3,8
1778,45,12,4,2,5,3,3,7,3,6
1779,45,12,4,2,5,3,3,7,3,6
1780,46,12,5,2,5,3,3,7,3,6
1781,46,12,5,2,5,3,3,7,3,6
1782,45,12,5,2,5,3,3,6,3,6
1783,44,11,5,2,5,3,3,6,3,6
1784,43,10,4,2,5,3,3,6,3,7
1785,42,10,4,2,5,3,3,6,3,6
1786,36,7,4,1,4,3,3,5,4,5
1787,37,7,4,1,4,3,3,6,4,5
1788,38,7,4,1,4,3,3,7,4,5
1789,38,7,4,1,4,3,3,7,4,5
1790,38,8,4,1,4,3,3,6,4,5
1791,38,8,4,1,4,3,3,6,4,5
1792,41,9,4,2,4,3,3,5,5,6
1793,41,9,4,2,4,3,3,5,5,6
1794,42,9,4,2,4,3,3,6,5,6
1795,40,8,4,1,4,3,3,6,5,6
1796,40,9,4,1,4,3,3,5,5,6
1797,38,9,4,1,4,3,3,5,4,5
1798,38,9,4,1,4,3,3,5,4,5
1799,36,7,4,1,4,3,3,6,3,5
1800,36,8,4,1,4,3,3,5,3,5
1801,38,9,4,2,5,3,3,4,3,5
1802,37,8,4,2,5,2,3,4,3,6
1803,36,8,4,2,4,2,3,4,3,6
1804,41,9,5,2,4,2,3,6,3,7
1805,41,10,5,2,4,2,3,5,3,7
1806,42,11,5,1,4,2,3,6,3,7
1807,42,12,5,1,5,2,3,5,3,6
1808,42,12,5,1,5,2,3,5,3,6
1809,43,12,5,1,5,2,3,5,3,7
1810,46,13,5,2,5,2,3,6,3,7
1811,47,14,5,2,5,2,3,7,2,7
1812,48,15,5,2,5,2,3,7,2,7
1813,49,15,5,2,5,2,3,8,2,7
1814,49,15,5,2,5,2,3,8,2,7
1815,47,13,5,2,5,2,3,8,2,7
1816,48,14,5,2,5,2,3,8,2,7
1817,48,14,5,2,5,2,3,8,2,7
1818,47,14,5,2,4,2,3,8,2,7
1819,50,15,5,2,5,2,3,9,2,7
1820,49,15,5,2,5,2,3,7,3,7
1821,47,15,5,2,5,2,3,5,3,7
1822,48,17,5,2,4,2,3,5,3,7
1823,49,16,5,2,5,2,3,6,3,7
1824,50,16,5,2,5,3,3,6,3,7
1825,51,16,5,2,5,3,3,6,4,7
1826,51,15,5,2,5,3,3,7,4,7
1827,50,12,5,2,6,3,3,8,4,7
1828,50,11,5,2,6,3,3,8,4,8
1829,50,11,5,2,6,3,3,8,4,8
1830,42,11,5,2,4,3,3,6,3,5
1831,47,11,5,2,5,3,3,7,3,8
1832,47,12,5,2,5,3,3,7,3,7
1833,46,13,4,2,5,3,3,7,3,6
1834,47,13,4,2,6,3,3,7,3,6
1835,46,12,4,2,6,3,3,7,3,6
1836,46,12,5,2,5,3,3,7,3,6
1837,46,12,5,2,5,3,3,7,3,6
1838,45,12,5,2,5,3,3,6,3,6
1839,42,10,4,2,5,3,3,6,3,6
1840,43,10,4,2,5,3,3,6,3,7
1841,36,7,4,1,4,3,3,5,4,5
1842,36,7,4,1,4,3,3,6,3,5
1843,37,7,4,1,4,3,3,7,3,5
1844,38,7,4,1,4,3,3,7,4,5
1845,38,8,4,1,4,3,3,6,4,5
1846,41,8,5,1,4,3,3,7,5,5
1847,44,10,5,2,4,3,3,6,5,6
1848,43,11,5,2,4,3,3,4,5,6
